score,matched_terms,id,title,date,item_url,subjects,tags,media_urls
3,mise; tempo; theatre,945,"March 10, 1939","March 11, 1939",https://collections.uwindsor.ca/chekhov/item/945,"Young, Henry Lyon. Spanish evening; Gogol, Nikolai Vasilevich, 1809-1852. The Inspector general; Meyerhold, Vsevolod, 1874-1940",characterization; Dorothy Elmhirst; feeling of truth; Gogol; Henry Lyon Young; Inspector General; Leonard Elmhirst; method [Chekhov]; Meyerhold; mise en scène; Spanish Evening; tempo; theatre of the future,https://collections.uwindsor.ca/files/original/3ee5a29756d62a77611386e7a8ee52ce23d18741.pdf
3,director; scene; composition,688,"March 26, 1937","March 28, 1937",https://collections.uwindsor.ca/chekhov/item/688,"The fishing scene; Shakespeare, William, 1564-1616. King Lear",climax; composition; contrast; director; fishing scene; King Lear; psychological gesture; Shakespeare,https://collections.uwindsor.ca/files/original/d0dda1bca8223eea8551aef9310c69dc51a85f30.pdf
3,scene; atmosphere; form,953,"May 1, 1939","May 1, 1939",https://collections.uwindsor.ca/chekhov/item/953,"The robbers (scene); Shdanoff, George, 1905-1998. The Possessed",atmosphere; Deirdre Hurst; feeling of form; George Shdanoff; Mary La; Possessed; robbers scene; speech,https://collections.uwindsor.ca/files/original/7da9f2500fef84777bbc8c6d687af8375d0ac572.pdf
3,director; scene; mise,702,"May 17, 1937","May 17, 1937",https://collections.uwindsor.ca/chekhov/item/702,Carnival (scene); The fishing scene,Carnival scene; director; fishing scene; mise en scène; movement,https://collections.uwindsor.ca/files/original/3ecb3c141e06c85a9e4b5bd5c9d88939c54b14e8.pdf
3,scene; tempo; objective,698,"May 2, 1937","May 2, 1937",https://collections.uwindsor.ca/chekhov/item/698,"Słowacki, Juliusz, 1809-1849. Balladina; The fairy tale / Two kings (scene)",Balladina; designer; fairy tale; gesture; justification; objective; Słowacki; tempo,https://collections.uwindsor.ca/files/original/c4b15d217b3ab099cb56817a30a4fc219dd60ab8.pdf
3,atmosphere; theatre; objective,958,"May 26, 1939","May 26, 1939",https://collections.uwindsor.ca/chekhov/item/958,"Shakespeare, William, 1564-1616. Hamlet; Shakespeare, William, 1564-1616. Twelfth night; Moscow Art Theatre",atmosphere; feeling of truth; Hamlet; improvisation; method [Chekhov]; Moscow Art Theatre; objective; presence; psychological gesture; Shakespeare; Twelfth Night,https://collections.uwindsor.ca/files/original/e06ab880a601611845006ecf37325ddf2df80e14.pdf
3,director; scene; objective,699,"May 4, 1937","May 4, 1937",https://collections.uwindsor.ca/chekhov/item/699,"Shakespeare, William, 1564-1616. Hamlet; Shakespeare, William, 1564-1616. Twelfth night; Słowacki, Juliusz, 1809-1849. Balladina; The fishing scene",Balladina; director; fishing scene; imagination; objective; Słowacki,https://collections.uwindsor.ca/files/original/14ec99b98b77cabfa63b47e84ef62234cf3a37db.pdf
3,ensemble; atmosphere; form,1061,"May 4, 1941: Demonstration at Edgewood School","May 4, 1941",https://collections.uwindsor.ca/chekhov/item/1061,,atmosphere; contact; ensemble feeling; exercises; feeling of ease; feeling of form; feeling of truth,https://collections.uwindsor.ca/files/original/b33f63a097fc2fb5b0a10dcf0484857396c6f830.pdf
3,scene; mise; objective,700,"May 6, 1937","May 6, 1937",https://collections.uwindsor.ca/chekhov/item/700,"Shakespeare, William, 1564-1616. Hamlet; The fairy tale / Two kings (scene); Słowacki, Juliusz, 1809-1849. Balladina",Balladina; color; costume; designer; fairy tale; Hamlet; mise en scène; objective; Shakespeare; Słowacki; will,https://collections.uwindsor.ca/files/original/18707ab02d93edfa7c9b974c6116a45da6ff9b36.pdf
3,style; objective; action,784,"November 18, 1937","November 18, 1937",https://collections.uwindsor.ca/chekhov/item/784,"Shakespeare, William, 1564-1616. Hamlet; Shankar, Uday, 1900-1977",action; Hamlet; improvisation; method [Chekhov]; movement; objective; radiating; Shakespeare; style; Uday Shankar,https://collections.uwindsor.ca/files/original/8248d5b961a34afcf476eb20d0629e9294619557.pdf
3,form; style; objective,785,"November 19, 1937","November 19, 1937",https://collections.uwindsor.ca/chekhov/item/785,"Habima Players; An-Ski, S., 1863-1920. Dibeḳ; Shakespeare, William, 1564-1616. Hamlet",An-Ski; concentration; contact; Dibek; feeling of form; Habima Players; Hamlet; objective; Shakespeare; style,https://collections.uwindsor.ca/files/original/4888f957246a2f1f95fab53895a5eef80f8b7927.pdf
3,rehearsal; atmosphere; objective,1074,"November 21, 1941: Michael Chekhov's fifth class for professional actors: Exercise -- Repetition is the growing power","November 21, 1941",https://collections.uwindsor.ca/chekhov/item/1074,"Shakespeare, William, 1564-1616. Twelfth night; Shakespeare, William, 1564-1616. King Lear; Reinhardt, Max, 1873-1943; Shakespeare, William, 1564-1616. Hamlet",atmosphere; concentration; contrast; creativity; exercises; feeling of ease; Hamlet; imagination; King Lear; method [Chekhov]; objective; psychology; rehearsal; Reinhardt; repetition; Shakespeare; sustaining; Twelfth Night,https://collections.uwindsor.ca/files/original/070c5b5f7d19735af84ffa9b541595cf0a252102.pdf
3,scene; ensemble; style,786,"November 24, 1937","November 24, 1937",https://collections.uwindsor.ca/chekhov/item/786,"Shakespeare, William, 1564-1616. Hamlet; The fishing scene",contact; ensemble feeling; exercises; fishing scene; Hamlet; improvisation; Shakespeare; speech; style,https://collections.uwindsor.ca/files/original/35714b5b4b87a16df5f119717615094760d85b27.pdf
3,composition; rhythm; style,633,"November 27, 1936","November 27, 1936",https://collections.uwindsor.ca/chekhov/item/633,"Shakespeare, William, 1564-1616. Hamlet; Shakespeare, William, 1564-1616. Othello; Ibsen, Henrik, 1828-1906; Chekhov, Anton Pavlovich, 1860-1904",Anton Chekhov; composition; feeling of the whole; Hamlet; Ibsen; Othello; rhythm; Shakespeare; style,https://collections.uwindsor.ca/files/original/8afcf96e8ebc310f3a73624f7bcc0fb15b1e59b4.pdf
3,rhythm; style; objective,789,"November 29, 1937","November 29, 1937",https://collections.uwindsor.ca/chekhov/item/789,"Shakespeare, William, 1564-1616. King Lear",center; characterization; fire; improvisation; King Lear; objective; rhythm; Shakespeare; significance; style,https://collections.uwindsor.ca/files/original/697a76c0295c34a708fab266ec9cbc2c4080af6a.pdf
3,atmosphere; rhythm; action,790,"November 29, 1937 (afternoon)","November 29, 1937",https://collections.uwindsor.ca/chekhov/item/790,,action; Alice Crowther; atmosphere; fairy tale; rhythm,https://collections.uwindsor.ca/files/original/5b83b5c872af354cda230dc803025b9356fde261.pdf
3,composition; rhythm; tempo,921,"November 7, 1938","November 7, 1938",https://collections.uwindsor.ca/chekhov/item/921,"Young, Henry Lyon. Spanish evening; Shakespeare, William, 1564-1616. Hamlet; Stanislavsky, Konstantin, 1863-1938; Gogol, Nikolai Vasilevich, 1809-1852. The Inspector general",Alan Harkness; characterization; composition; Daphne Moore; Deirdre Hurst; Erika Kapralik Chambliss; feeling of the whole; fire; Gogol; Hamlet; Henry Lyon Young; humor; Hurd Hatfield; imagination; improvisation; Inspector General; Jean[ne]; Mary La; Mary Lou Taylor; Paul Rogers; Peter Tunnard; psychology; rhythm; Shakespeare; Spanish Evening; Stanislavsky; tempo; Terence Morgan; Woodrow Chambliss,https://collections.uwindsor.ca/files/original/5b007ba8165d450f56d562ad4ce0cca537bbfb82.pdf
3,scene; atmosphere; objective,753,"October 1, 1937","October 1, 1937",https://collections.uwindsor.ca/chekhov/item/753,"The fishing scene; Ibsen, Henrik, 1828-1906. Peer Gynt; Toscanini, Arturo, 1867-1957",atmosphere; center; exercises; fishing scene; Ibsen; improvisation; objective; Peer Gynt; psychological gesture; the pause; Toscanini,https://collections.uwindsor.ca/files/original/c389a6158b6f688ea06cba3d9f8a542001fdbd1d.pdf
3,ensemble; play; theatre,772,"October 28, 1937","October 28, 1937",https://collections.uwindsor.ca/chekhov/item/772,"Moscow Art Theatre; Shakespeare, William, 1564-1616. Hamlet",center; contact; ensemble feeling; exercises; feeling of the whole; flying over the play; Hamlet; Moscow Art Theatre; Shakespeare,https://collections.uwindsor.ca/files/original/8408dc997b8275aba00c3df4b2432bb6953be2d1.pdf
3,scene; mise; atmosphere,759,"October 9, 1937","October 9, 1937",https://collections.uwindsor.ca/chekhov/item/759,"Reinhardt, Max, 1873-1943; The fishing scene; The fairy tale / Two kings (scene)",atmosphere; imagination; incorporation; inspiration; method [Chekhov]; mise en scène; Peter Tunnard,https://collections.uwindsor.ca/files/original/e4ba18645831d7d3642e0f84429123fb473625ab.pdf
3,tempo; form; objective,1006,"September 26, 1939","September 26, 1939",https://collections.uwindsor.ca/chekhov/item/1006,"Shdanoff, George, 1905-1998. The Possessed",form; George Shdanoff; objective; Possessed; presence; radiating; tempo; urgency; Woodrow Chambliss,https://collections.uwindsor.ca/files/original/e9c3184e78455e77216e597b01170b87d6ccaa77.pdf
3,scene; atmosphere; objective,751,"September 29, 1937","September 29, 1937",https://collections.uwindsor.ca/chekhov/item/751,"Shakespeare, William, 1564-1616.; Stanislavsky, Konstantin, 1863-1938.; The fishing scene; Słowacki, Juliusz, 1809-1849. Balladina; Ibsen, Henrik, 1828-1906. Peer Gynt",atmosphere; Balladina; characterization; fishing scene; Ibsen; imagination; improvisation; incorporation; inspiration; movement; objective; Peer Gynt; Shakespeare; Stanislavsky; Słowacki,https://collections.uwindsor.ca/files/original/c27a0e425a448e8f983164683fb0412f7c902918.pdf
2,theatre; group,1992,Dartington Hall,,https://collections.uwindsor.ca/chekhov/item/1992,,Michael Chekhov,https://collections.uwindsor.ca/files/original/c405d1eb7f44b1036023d0e5eb15c34fb9b3479f.jpg
2,atmosphere; rhythm,592,"June 4, 1936: Lessons to teachers: Lesson XVII",04-Jun-36,https://collections.uwindsor.ca/chekhov/item/592,,atmosphere; exercises; pedagogy; rhythm,https://collections.uwindsor.ca/files/original/00307c9394308e42bc406ddb011331ef2f16723b.pdf
2,atmosphere; rhythm,615,"November 5, 1936",05-Nov-36,https://collections.uwindsor.ca/chekhov/item/615,"Rainis, Jānis, 1865-1929. The Golden steed",atmosphere; Golden Steed; Rainis; rhythm,https://collections.uwindsor.ca/files/original/b88dc36692b529aadcf5917ddf6771967c901ab6.pdf
2,rhythm; theatre,596,"October 8, 1936",08-Oct-36,https://collections.uwindsor.ca/chekhov/item/596,"Goethe, Johann Wolfgang von, 1749-1832. Faust",concentration; exercises; Faust; Goethe; imagination; movement; Patrick Harvey; rhythm; theatre of the future,https://collections.uwindsor.ca/files/original/6b9d51f1ad681a247564f9521d7b6fc936c3fafc.pdf
2,rhythm; theatre,579,"April 17, 1936: Notes taken during conversation",17-Apr-36,https://collections.uwindsor.ca/chekhov/item/579,Moscow Art Theatre,Moscow Art Theatre; rhythm,https://collections.uwindsor.ca/files/original/4cf60cf968a24ed9987133106edae8f303aa5cfa.pdf
2,theatre; group,1089,The Pencil: Memories of Dartington Hall and the English Origin of the Michael Chekhov Acting Method,2002?,https://collections.uwindsor.ca/chekhov/item/1089,"Chekhov, Michael, 1891-1955; Group Theatre (U.S.); Shakespeare, William, 1564-1616. Twelfth night; Shdanoff, George, 1905-1998. The Possessed; Steiner, Rudolf, 1861-1925; Shankar, Uday, 1900-1977",Alice Crowther; Beatrice Straight; Dartington Hall; Deirdre Hurst; Dorothy Elmhirst; George Shdanoff; Group Theatre; Leonard Elmhirst; Possessed; Shakespeare; Steiner; Twelfth Night,https://collections.uwindsor.ca/files/original/d1c2e8113ee4d5ea5c0650fb8510b50726371240.pdf
2,scene; atmosphere,605,"October 21, 1936",21-Oct-36,https://collections.uwindsor.ca/chekhov/item/605,The fishing scene,atmosphere; exercises; fishing scene,https://collections.uwindsor.ca/files/original/299c773e899ee532c3a65bd1b2f4ce7560597693.pdf
2,theatre; objective,952,"April 18, 1939","April 18, 1939",https://collections.uwindsor.ca/chekhov/item/952,Moscow Art Theatre,imagination; method [Chekhov]; Moscow Art Theatre; objective,https://collections.uwindsor.ca/files/original/07c2fe90b41878b33877e3b73436a0292bc4e643.pdf
2,director; style,693,"April 2, 1937","April 2, 1937",https://collections.uwindsor.ca/chekhov/item/693,"Słowacki, Juliusz, 1809-1849. Balladina; Shaw, Bernard, 1856-1950. St. Joan; Shakespeare, William, 1564-1616. Hamlet; Gogol, Nikolai Vasilevich, 1809-1852. The Inspector general; Chekhov, Anton Pavlovich, 1860-1904. Cherry orchard; Goethe, Johann Wolfgang von, 1749-1832. Faust; Stanislavsky, Konstantin, 1863-1938",Anton Chekhov; author; Balladina; Cherry Orchard; director; drama; Faust; Goethe; Gogol; Hamlet; imagination; improvisation; incorporation; Inspector General; method [Chekhov]; Shakespeare; Shaw; St. Joan; Stanislavsky; style; Słowacki; the pause; tragedy,https://collections.uwindsor.ca/files/original/81c682137bb98850eb1daa186e6fe48b7b080241.pdf
2,mise; objective,695,"April 27, 1937","April 27, 1937",https://collections.uwindsor.ca/chekhov/item/695,"Słowacki, Juliusz, 1809-1849. Balladina; Stanislavsky, Konstantin, 1863-1938; Steiner, Rudolf, 1861-1925; Shakespeare, William, 1564-1616. Hamlet; Rainis, Jānis, 1865-1929. The Golden steed",Balladina; designer; exercises; feeling of truth; Golden Steed; Hamlet; mise en scène; objective; psychological gesture; Rainis; Shakespeare; Stanislavsky; Steiner; Słowacki; the pause,https://collections.uwindsor.ca/files/original/720a719507df948e96daff21558ffa227ce979e7.pdf
2,theatre; objective,950,"April 5, 1939","April 5, 1939",https://collections.uwindsor.ca/chekhov/item/950,,Alonzo; Daphne Moore; Deirdre Hurst; Erika Kapralik Chambliss; feeling of truth; Frances; Hurd Hatfield; imagination; Iris Tree; Louise; Mary La; objective; psychological gesture; Sam Schatz; theatre of the future,https://collections.uwindsor.ca/files/original/4acd9cb37d4f9cdf42ffab83da2ba04861ffd107.pdf
2,atmosphere; style,989,"August 22, 1939","August 22, 1939",https://collections.uwindsor.ca/chekhov/item/989,"Dickens, Charles, 1812-1870. Pickwick papers",atmosphere; characterization; Dickens; Pickwick Papers; psychological gesture; style,https://collections.uwindsor.ca/files/original/c176a7251d996ef74a4bcdede799dc21395940da.pdf
2,atmosphere; tempo,1050,"August 26, 1940 (afternoon)","August 26, 1940",https://collections.uwindsor.ca/chekhov/item/1050,"Dickens, Charles, 1812-1870. Cricket on the hearth",atmosphere; Beatrice Straight; Blair Cutting; characterization; Cricket on the Hearth; Deirdre Hurst; Dickens; Hurd Hatfield; John Flynn; Margaret Draper; Mary La; Mary Lou Taylor; Sam Schatz; Tanny; tempo,https://collections.uwindsor.ca/files/original/bffde4c11967a007056f55baef990e2ba9b4469c.pdf
2,scene; objective,797,"December 11, 1937","December 11, 1937",https://collections.uwindsor.ca/chekhov/item/797,"Shakespeare, William, 1564-1616. Hamlet; The fishing scene; Ibsen, Henrik, 1828-1906. Peer Gynt",clown; contact; fishing scene; Hamlet; Ibsen; John Schoepperle; objective; Peer Gynt; Shakespeare,https://collections.uwindsor.ca/files/original/b07d7e67c15afa42f355e3bcb11d3475d79bb80a.pdf
2,scene; objective,798,"December 13, 1937","December 13, 1937",https://collections.uwindsor.ca/chekhov/item/798,"The fishing scene; Molière, 1622-1673. Le Bourgeois gentilhomme; Shakespeare, William, 1564-1616. Hamlet; Stanislavsky, Konstantin, 1863-1938. Actor prepares; Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote",Actor Prepares; Blair Cutting; Bourgeois Gentilhomme; Cervantes; Don Quixote; fishing scene; Hamlet; Henry Lyon Young; imagination; improvisation; John Schoepperle; method [Chekhov]; Molière; objective; Paula Morel; Shakespeare; significance; Stanislavsky; Terence Morgan,https://collections.uwindsor.ca/files/original/70e7b92ad0a517102f4033289e8adb4913899e3c.pdf
2,atmosphere; action,792,"December 4, 1937","December 4, 1937",https://collections.uwindsor.ca/chekhov/item/792,,action; atmosphere; author; fairy tale,https://collections.uwindsor.ca/files/original/5e961cdefe51e888f732891c03bdb45e52f2d9b5.pdf
2,form; theatre,1034,"February 13, 1940","February 13, 1940",https://collections.uwindsor.ca/chekhov/item/1034,,exercises; feeling of form; theatre of the future,https://collections.uwindsor.ca/files/original/e9009eeaba44e3b23f1a7aea5233238101a11130.pdf
2,form; style,827,"February 14, 1938","February 14, 1938",https://collections.uwindsor.ca/chekhov/item/827,"Shakespeare, William, 1564-1616. Romeo and Juliet; Shakespeare, William, 1564-1616. Merchant of Venice; Shakespeare, William, 1564-1616. Othello; Young, Henry Lyon. Spanish evening",Alice Crowther; anticipation; Blair Cutting; characterization; Daphne Moore; Dennis; Dorothy Elmhirst; Eleanor Paison; feeling of ease; feeling of form; feeling of the whole; Gavin; Henry Lyon Young; Hurd Hatfield; justification; Katherine Ann Faulder; Mary Lou Taylor; Merchant of Venice; movement; Othello; Peter Tunnard; preparation; psychology; Romeo and Juliet; Sam Schatz; Shakespeare; significance; Spanish Evening; speech; style; Terence Morgan; Valerie; Woodrow Chambliss,https://collections.uwindsor.ca/files/original/260f65db82dadf54bb248b40c795641a9649bb0f.pdf
2,composition; ensemble,668,"February 15, 1937","February 15, 1937",https://collections.uwindsor.ca/chekhov/item/668,"Słowacki, Juliusz, 1809-1849. Balladina; Rainis, Jānis, 1865-1929. The Golden steed",Balladina; composition; costume; ensemble feeling; Golden Steed; method [Chekhov]; Rainis; Słowacki,https://collections.uwindsor.ca/files/original/c2700e332809c6d3bc77f0e4aa4f48e7f636a449.pdf
2,rhythm; theatre,828,"February 15, 1938","February 15, 1938",https://collections.uwindsor.ca/chekhov/item/828,"Oppenheim, Hans; Meyerhold, Vsevolod, 1874-1940; Shdanoff, George, 1905-1998. The Possessed; Moscow Art Theatre",Anna de Goguel; contact; fairy tale; George Shdanoff; Meyerhold; Moscow Art Theatre; Oppenheim; Possessed; rhythm; Terence Morgan,https://collections.uwindsor.ca/files/original/8bb1971bd76cf252cc7035ae59cda4eaf45616a2.pdf
2,scene; ensemble,669,"February 18, 1937","February 18, 1937",https://collections.uwindsor.ca/chekhov/item/669,"Słowacki, Juliusz, 1809-1849. Balladina; Rainis, Jānis, 1865-1929. The Golden steed; Clowns (scene)",Balladina; clown; ensemble feeling; Golden Steed; imagination; justification; psychological gesture; Rainis; Słowacki,https://collections.uwindsor.ca/files/original/b410ed50995e1999193e915c9a7efa8ce8fb2c43.pdf
2,rhythm; objective,834,"February 22, 1938 (morning)","February 22, 1938",https://collections.uwindsor.ca/chekhov/item/834,,Alan Harkness; archetype; Eurhythmy; exercises; imagination; objective; Peter Tunnard; psychological gesture; rhythm,https://collections.uwindsor.ca/files/original/c68aa087d62c9fd3ff9c573dd6d522ecd946aa89.pdf
2,scene; mise,671,"February 23, 1937","February 23, 1937",https://collections.uwindsor.ca/chekhov/item/671,"Słowacki, Juliusz, 1809-1849. Balladina; Rainis, Jānis, 1865-1929. The Golden steed; The fishing scene",Balladina; costume; fishing scene; Golden Steed; mise en scène; psychological gesture; Rainis; Słowacki,https://collections.uwindsor.ca/files/original/6cc6deabe5420a6aa50b8ea99085882f7eb06aab.pdf
2,rhythm; style,836,"February 24, 1938","February 24, 1938",https://collections.uwindsor.ca/chekhov/item/836,"Young, Henry Lyon. Spanish evening; Shdanoff, George, 1905-1998. The Possessed",characterization; George Shdanoff; Henry Lyon Young; Possessed; psychological gesture; rhythm; Spanish Evening; style,https://collections.uwindsor.ca/files/original/aeb8ccb38ad5261ffeedf803b1781288faf5f9ee.pdf
2,atmosphere; style,819,"February 4, 1938","February 4, 1938",https://collections.uwindsor.ca/chekhov/item/819,"Shdanoff, George, 1905-1998. The Possessed",atmosphere; Beatrice Straight; clown; exercises; George Shdanoff; humor; Mary Lou Taylor; method [Chekhov]; Paula Morel; Peter Tunnard; Possessed; psychology; style; Terence Morgan,https://collections.uwindsor.ca/files/original/668aec0988713db9ff0e4bf95b359eb7353b8d12.pdf
2,scene; atmosphere,936,"February 6, 1939","February 6, 1939",https://collections.uwindsor.ca/chekhov/item/936,"The fishing scene; Gorky, Maksim, 1868-1936. The Lower depths",atmosphere; fishing scene; Gorky; Lower Depths,https://collections.uwindsor.ca/files/original/12a3a303a9a4a46f6b2f8a5148672287a895534f.pdf
2,form; style,823,"February 8, 1938 (afternoon)","February 8, 1938",https://collections.uwindsor.ca/chekhov/item/823,"Shdanoff, George, 1905-1998. The Possessed; Ibsen, Henrik, 1828-1906; Chekhov, Anton Pavlovich, 1860-1904",Alice Crowther; Anton Chekhov; Catherine Gabrielson; exercises; feeling of form; Ibsen; significance; speech; style,https://collections.uwindsor.ca/files/original/90a2a9c34b05f4265b100b6102136d7f22f837a6.pdf
2,director; play,666,"February 9, 1937","February 9, 1937",https://collections.uwindsor.ca/chekhov/item/666,"Słowacki, Juliusz, 1809-1849. Balladina; Rainis, Jānis, 1865-1929. The Golden steed; Shakespeare, William, 1564-1616. King Lear; Steiner, Rudolf, 1861-1925",Balladina; director; flying over the play; King Lear; rhythmical gesture; Shakespeare; Steiner; Słowacki,https://collections.uwindsor.ca/files/original/cbeec9b999193fcd2e163118a42a1f6de5ef8838.pdf
2,director; scene,652,"January 14, 1937","January 14, 1937",https://collections.uwindsor.ca/chekhov/item/652,The fishing scene,Anna de Goguel; author; Catherine Gabrielson; Deirdre Hurst; director; Eleanor Paison; Felicity Cumming; fishing scene; Gretel Schreiber; imagination; incorporation; Jocelyn Wynne; John Schoepperle; method [Chekhov],https://collections.uwindsor.ca/files/original/19c5ab30fdad4f4219d19eb0dc92c37957cabc04.pdf
2,director; scene,655,"January 18, 1937 (afternoon)","January 18, 1937",https://collections.uwindsor.ca/chekhov/item/655,"Słowacki, Juliusz, 1809-1849. Balladina; Cervantes Saavedra, Miguel de, 1547-1616. The Cave of Salamanca; Rainis, Jānis, 1865-1929. The Golden steed; Vakhtangov, Evgenii, 1883-1922; The fishing scene",Balladina; Cave of Salamanca; Cervantes; director; fishing scene; Golden Steed; psychological gesture; Rainis; Słowacki; Vakhtangov,https://collections.uwindsor.ca/files/original/7c02c58ad54ee5dd8f263e22e1eb190fd0fcb5bb.pdf
2,ensemble; objective,804,"January 18, 1938","January 18, 1938",https://collections.uwindsor.ca/chekhov/item/804,"Shakespeare, William, 1564-1616. King Lear",body; contact; ensemble feeling; Eurhythmy; fire; imagination; incorporation; objective; significance; sustaining,https://collections.uwindsor.ca/files/original/2b0556740b00c2914e14508ac33bc90eb5351ffd.pdf
2,scene; atmosphere,659,"January 23, 1937","January 23, 1937",https://collections.uwindsor.ca/chekhov/item/659,"Słowacki, Juliusz, 1809-1849. Balladina; Rainis, Jānis, 1865-1929. The Golden steed; Shaw, Bernard, 1856-1950. St. Joan; Ibsen, Henrik, 1828-1906. Peer Gynt; Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote; The fishing scene",atmosphere; Balladina; Cervantes; Don Quixote; fishing scene; Golden Steed; Ibsen; Peer Gynt; psychological gesture; Rainis; Shaw; speech; St. Joan; Słowacki,https://collections.uwindsor.ca/files/original/9024fda428c5288fb58b9435e4effc607a45f37a.pdf
2,style; objective,809,"January 25, 1938","January 25, 1938",https://collections.uwindsor.ca/chekhov/item/809,,Alan Harkness; Anna de Goguel; Catherine Gabrielson; commedia dell'arte; objective; Patrick Harvey; Paula Morel; style,https://collections.uwindsor.ca/files/original/802d78874385be5961e7750f8342e0f1e6f4ea46.pdf
2,form; style,810,"January 25, 1938 (afternoon)","January 25, 1938",https://collections.uwindsor.ca/chekhov/item/810,"Vakhtangov, Evgenii, 1883-1922; Shdanoff, George, 1905-1998. The Possessed",Deirdre Hurst; Dorothy Elmhirst; form; method [Chekhov]; style,https://collections.uwindsor.ca/files/original/418dae48ae201bdeb7a5c812f9ac884e2a91a5ed.pdf
2,style; objective,813,"January 28, 1938 (afternoon)","January 28, 1938",https://collections.uwindsor.ca/chekhov/item/813,"Shdanoff, George, 1905-1998. The Possessed; Young, Henry Lyon. Spanish evening",Alice Crowther; George Shdanoff; Henry Lyon Young; improvisation; objective; Possessed; Spanish Evening; style; Woodrow Chambliss,https://collections.uwindsor.ca/files/original/b5d0ba7fb891e514c1ad1aafe49be9e4e4695489.pdf
2,atmosphere; theatre,1084,"January 29, 1942: Open lecture to actors held at ""Actors Service,"" New York","January 29, 1942",https://collections.uwindsor.ca/chekhov/item/1084,"Shakespeare, William, 1564-1616. Othello; Shakespeare, William, 1564-1616. Hamlet; Michelangelo Buonarroti, 1475-1564; Shakespeare, William, 1564-1616. King Lear; Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote; Stanislavsky, Konstantin, 1863-1938",atmosphere; body; center; characterization; clown; concentration; flowing; flying; ideal body; Ideal center; image; imagination; incorporation; molding; movement; psychology; qualities of movement; radiating; theatre of the future,https://collections.uwindsor.ca/files/original/b506e5abb546f4589a4901ffce64e32926377f04.pdf
2,director; scene,933,"January 30, 1939","January 30, 1939",https://collections.uwindsor.ca/chekhov/item/933,"The fishing scene; Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote; Gorky, Maksim, 1868-1936. The Lower depths",Alonzo; Cervantes; Daphne Moore; designer; director; Don Quixote; Erika Kapralik Chambliss; fishing scene; Gorky; imagination; improvisation; Irving; Lower Depths; Mary La; Veronica; Warner Anderson,https://collections.uwindsor.ca/files/original/1b5d395dcacc5b94e22c42d9b4048a2847e0b734.pdf
2,scene; objective,736,"July 1, 1937","July 1, 1937",https://collections.uwindsor.ca/chekhov/item/736,The fishing scene,exercises; feeling of truth; fishing scene; justification; objective,https://collections.uwindsor.ca/files/original/e26447d7d99ba220f3fe4ced51a0581953ed93fa.pdf
2,scene; theatre,901,"July 1, 1938","July 1, 1938",https://collections.uwindsor.ca/chekhov/item/901,"Shdanoff, George, 1905-1998. The Possessed; Stanislavsky, Konstantin, 1863-1938; Steiner, Rudolf, 1861-1925; Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote; Shakespeare, William, 1564-1616. Hamlet; Shakespeare, William, 1564-1616. King Lear; The fishing scene; Moscow Art Theatre",Cervantes; characterization; concentration; creativity; Don Quixote; Dorothy Elmhirst; fishing scene; George Shdanoff; Hamlet; imagination; incorporation; inspiration; intuition; King Lear; method [Chekhov]; Moscow Art Theatre; Paula Morel; Possessed; Shakespeare; Stanislavsky; Steiner; work,https://collections.uwindsor.ca/files/original/a223f76cf72299bc6bc6a3ffe1e7cd752600137b.pdf
2,ensemble; objective,1047,"July 10, 1940: Lessons for beginners","July 10, 1940",https://collections.uwindsor.ca/chekhov/item/1047,,concentration; contact; ensemble feeling; exercises; incorporation; method [Chekhov]; objective,https://collections.uwindsor.ca/files/original/a683c3fa51e2086763a7ec165fff48f61c37ea0e.pdf
2,ensemble; objective,904,"July 14, 1938","July 14, 1938",https://collections.uwindsor.ca/chekhov/item/904,"Shakespeare, William, 1564-1616. Hamlet; Stanislavsky, Konstantin, 1863-1938",body; contact; ensemble feeling; Hamlet; improvisation; method [Chekhov]; objective; psychology; Shakespeare; Stanislavsky,https://collections.uwindsor.ca/files/original/e605f282f412bbb36173e91f7f134a1cf7e578aa.pdf
2,form; objective,976,"July 14, 1939","July 14, 1939",https://collections.uwindsor.ca/chekhov/item/976,"Stanislavsky, Konstantin, 1863-1938; Shakespeare, William, 1564-1616. Hamlet",Alan Harkness; anticipation; exercises; feeling of ease; feeling of form; feeling of truth; Hamlet; Hurd Hatfield; objective; scenic time; Shakespeare; Stanislavsky; will,https://collections.uwindsor.ca/files/original/06a5c78f0118f81732cef8323a45ea9dd923c9f0.pdf
2,scene; objective,737,"July 2, 1937","July 2, 1937",https://collections.uwindsor.ca/chekhov/item/737,The fairy tale / Two kings (scene),Eleanor Paison; fairy tale; feeling of truth; intellect; John Schoepperle; justification; objective,https://collections.uwindsor.ca/files/original/8755fa4071594ebe7c246703c76be000c2e3f6af.pdf
